[DIAGNOSTICS - loadChartData Post-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 428, Time range: 1766962866 to 1766965500, Price range: 25843.00 to 25879.00, TimeScale Visible: 1766962866 to 1766965500, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Pre-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 45, Time range: 1766962866 to 1766965500, Price range: 25843.00 to 25879.00, TimeScale Visible: 1766962866 to 1766965500, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Post-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 45, Time range: 1766962866 to 1766965500, Price range: 25843.00 to 25879.00, TimeScale Visible: 1766962866 to 1766965500, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Pre-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 58, Time range: 1767020700 to 1767024120, Price range: 25661.75 to 25772.75, TimeScale Visible: 1767020760 to 1767024120, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Post-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 58, Time range: 1767020700 to 1767024120, Price range: 25661.75 to 25772.75, TimeScale Visible: 1767020700 to 1767024120, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Pre-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 32, Time range: 1767002880 to 1767004741, Price range: 25750.00 to 25769.25, TimeScale Visible: 1767002880 to 1767004741, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Post-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 32, Time range: 1767002880 to 1767004741, Price range: 25750.00 to 25769.25, TimeScale Visible: 1767002880 to 1767004741, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Pre-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 39, Time range: 1767003141 to 1767005400, Price range: 25750.00 to 25769.25, TimeScale Visible: 1767003603 to 1767005400, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Post-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 39, Time range: 1767003141 to 1767005400, Price range: 25750.00 to 25769.25, TimeScale Visible: 1767003141 to 1767005400, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Pre-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 35, Time range: 1767005403 to 1767007441, Price range: 25736.25 to 25757.00, TimeScale Visible: 1767005580 to 1767007441, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Post-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 35, Time range: 1767005403 to 1767007441, Price range: 25736.25 to 25757.00, TimeScale Visible: 1767005403 to 1767007441, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Pre-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 32, Time range: 1767012183 to 1767014040, Price range: 25734.00 to 25762.75, TimeScale Visible: 1767012183 to 1767014100, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Post-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 32, Time range: 1767012183 to 1767014040, Price range: 25734.00 to 25762.75, TimeScale Visible: 1767012183 to 1767014100, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Pre-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 37, Time range: 1767010143 to 1767012300, Price range: 25743.75 to 25776.75, TimeScale Visible: 1767010561 to 1767012300, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Post-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 37, Time range: 1767010143 to 1767012300, Price range: 25743.75 to 25776.75, TimeScale Visible: 1767010143 to 1767012300, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Pre-Timeout] Container: 1362x419, Parent: 1362x419, Candles: 377, Time range: 1748815200 to 1748817290, Price range: 21295.25 to 21348.50, TimeScale Visible: 1748816005 to 1748817290, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Post-Timeout] Container: 1362x419, Parent: 1362x419, Candles: 377, Time range: 1748815200 to 1748817290, Price range: 21295.25 to 21348.50, TimeScale Visible: 1748815200 to 1748817290, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Pre-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 431, Time range: 1748825192 to 1748827860, Price range: 21285.75 to 21313.50, TimeScale Visible: 1748826225 to 1748827860, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Post-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 431, Time range: 1748825192 to 1748827860, Price range: 21285.75 to 21313.50, TimeScale Visible: 1748825192 to 1748827860, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Pre-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 46, Time range: 1748825192 to 1748827860, Price range: 21285.75 to 21313.50, TimeScale Visible: 1748825192 to 1748827860, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Post-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 46, Time range: 1748825192 to 1748827860, Price range: 21285.75 to 21313.50, TimeScale Visible: 1748825192 to 1748827860, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Pre-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 35, Time range: 1748826509 to 1748828522, Price range: 21278.00 to 21313.50, TimeScale Visible: 1748826509 to 1748828522, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Post-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 35, Time range: 1748826509 to 1748828522, Price range: 21278.00 to 21313.50, TimeScale Visible: 1748826509 to 1748828522, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Pre-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 46, Time range: 1748825192 to 1748827860, Price range: 21285.75 to 21313.50, TimeScale Visible: 1748825702 to 1748827860, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Post-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 46, Time range: 1748825192 to 1748827860, Price range: 21285.75 to 21313.50, TimeScale Visible: 1748825192 to 1748827860, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Pre-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 85, Time range: 1748826874 to 1748831880, Price range: 21256.25 to 21313.50, TimeScale Visible: 1748829060 to 1748831880, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Post-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 85, Time range: 1748826874 to 1748831880, Price range: 21256.25 to 21313.50, TimeScale Visible: 1748826874 to 1748831880, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Pre-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 50, Time range: 1748870009 to 1748872920, Price range: 21234.75 to 21458.00, TimeScale Visible: 1748870009 to 1748872920, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Post-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 50, Time range: 1748870009 to 1748872920, Price range: 21234.75 to 21458.00, TimeScale Visible: 1748870009 to 1748872920, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Pre-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 68, Time range: 1748886210 to 1748890200, Price range: 21425.25 to 21515.25, TimeScale Visible: 1748887081 to 1748890200, rightPriceScale autoScale: true
[DIAGNOSTICS - loadChartData Post-Timeout] Container: 1600x785, Parent: 1600x785, Candles: 68, Time range: 1748886210 to 1748890200, Price range: 21425.25 to 21515.25, TimeScale Visible: 1748886210 to 1748890200, rightPriceScale autoScale: true
