outcome,anchor,variable,variant,block,n_used,delta,lo,hi,primary,meaningful
G_res_N3,1.0,path_eff,plain,discovery,1111,0.0032444313639306754,-0.044567816836181245,0.0500880774039569,False,False
G_res_N3,1.0,path_eff,plain,replication,350,-0.01440100957558941,-0.09355547513501186,0.06735593569006652,False,False
G_res_N3,1.0,path_eff,plain,pooled,1461,-0.00010344506352261054,-0.03954099592406898,0.04063286959995717,False,False
G_res_N3,1.0,n_cross,plain,discovery,1131,0.00630282635763407,-0.04153487578671447,0.04823475035394072,False,False
G_res_N3,1.0,n_cross,plain,replication,379,0.011892959558623638,-0.06285228271571215,0.08545330101917864,False,False
G_res_N3,1.0,n_cross,plain,pooled,1510,0.006601762944834216,-0.03249313679766197,0.04093233010718431,False,False
G_res_N3,1.0,rv60,plain,discovery,1111,0.08699969895585058,0.04108184396546062,0.12919318361802498,False,True
G_res_N3,1.0,rv60,plain,replication,353,0.02266673416136469,-0.052993974186587016,0.1004071144278887,False,False
G_res_N3,1.0,rv60,plain,pooled,1464,0.07246651644249989,0.03325134530582468,0.10939421945927592,False,True
G_res_N3,1.0,accel,plain,discovery,1111,0.05372520956625499,0.006208721538465167,0.10397924474358167,False,True
G_res_N3,1.0,accel,plain,replication,363,0.023275251061545606,-0.0733993451731453,0.11038857788853917,False,False
G_res_N3,1.0,accel,plain,pooled,1474,0.04747393399054653,0.0046287681016760965,0.08825208687166337,False,False
G_res_N3,1.0,fav_share,plain,discovery,1112,-0.023879887953406235,-0.06809615059928999,0.023381329305783734,False,False
G_res_N3,1.0,fav_share,plain,replication,365,-0.021271516073538277,-0.10562986032178925,0.06332508791505428,False,False
G_res_N3,1.0,fav_share,plain,pooled,1477,-0.022950178436291765,-0.06120414349834568,0.016048465283397817,False,False
G_res_N3,1.0,tod_min,plain,discovery,1106,0.051430961403974726,0.007177265458287319,0.09402242094290637,False,True
G_res_N3,1.0,tod_min,plain,replication,346,0.0646903545820125,0.0013266379367729167,0.13374562661745273,False,True
G_res_N3,1.0,tod_min,plain,pooled,1452,0.05459737231224597,0.018605773465198223,0.09438924121126507,False,True
G_res_N3,1.5,time_to_anchor_s,tod_stratified,discovery,1083,-0.055884646829132426,-0.10792751757063906,-0.007011370361630374,True,True
G_res_N3,1.5,time_to_anchor_s,plain,discovery,1083,-0.05231832784609483,-0.10127742717409374,-0.006165914975315058,True,True
G_res_N3,1.5,time_to_anchor_s,tod_stratified_excl_last_hour,discovery,1053,-0.057947948486825045,-0.11053106397021353,-0.006366011156887363,True,True
G_res_N3,1.5,time_to_anchor_s,tod_stratified,replication,351,-0.011702515978171315,-0.08669689530889538,0.06470492986643864,True,False
G_res_N3,1.5,time_to_anchor_s,plain,replication,351,-0.002989642460278951,-0.07290463807778602,0.0709150012378862,True,False
G_res_N3,1.5,time_to_anchor_s,tod_stratified_excl_last_hour,replication,347,-0.007610829299571275,-0.08394116580123608,0.07126509508739932,True,False
G_res_N3,1.5,time_to_anchor_s,tod_stratified,pooled,1434,-0.045413672550701646,-0.08511969920135282,-0.006748245320886376,True,False
G_res_N3,1.5,time_to_anchor_s,plain,pooled,1434,-0.04024338989559295,-0.07937151737284942,-0.0020237670243606087,True,False
G_res_N3,1.5,time_to_anchor_s,tod_stratified_excl_last_hour,pooled,1400,-0.045756202198091366,-0.08572596603816031,-0.006063625077006203,True,False
G_res_N3,1.5,pullback_from_mfe,plain,discovery,1082,0.0677515678480301,0.02443907216547993,0.1095016832863227,True,True
G_res_N3,1.5,pullback_from_mfe,plain,replication,358,0.008391750084599149,-0.06295128530610546,0.08283418511284447,True,False
G_res_N3,1.5,pullback_from_mfe,plain,pooled,1440,0.053172974965607286,0.015560429052484016,0.0913427919584886,True,True
G_res_N3,1.5,mae_before,plain,discovery,1082,0.026205472042380985,-0.01852276100943476,0.07323988878348474,True,False
G_res_N3,1.5,mae_before,plain,replication,370,0.010850163491493868,-0.06094175353682486,0.09172176721369761,True,False
G_res_N3,1.5,mae_before,plain,pooled,1452,0.022483882532711358,-0.015359890845795296,0.06315077659933852,True,False
G_res_N3,1.5,ret30,plain,discovery,1082,0.09125185703587678,0.045397514034658165,0.13860060108360914,True,True
G_res_N3,1.5,ret30,plain,replication,346,0.02846102335763441,-0.04915624368417811,0.10315211593086245,True,False
G_res_N3,1.5,ret30,plain,pooled,1428,0.07742350256137874,0.04032555841934818,0.1159271232209493,True,True
G_res_N3,1.5,ret15,plain,discovery,1082,0.06476880931077576,0.01673708586411878,0.11270359239631354,False,True
G_res_N3,1.5,ret15,plain,replication,344,-0.029247615536758257,-0.1047882604163963,0.05542670285930001,False,False
G_res_N3,1.5,ret15,plain,pooled,1426,0.04291172049661026,0.0024076448053401887,0.08214957306121948,False,False
G_res_N3,1.5,ret60,plain,discovery,1082,0.04964318436953857,0.00026332224795226183,0.10061903513964679,False,False
G_res_N3,1.5,ret60,plain,replication,345,-0.0086919486160753,-0.08683629540265696,0.06539676354731938,False,False
G_res_N3,1.5,ret60,plain,pooled,1427,0.03656024858668376,-0.002860693885658785,0.07320944651649029,False,False
G_res_N3,1.5,path_eff,plain,discovery,1082,0.013768023553729402,-0.030761783182445837,0.06301338196002333,False,False
G_res_N3,1.5,path_eff,plain,replication,365,-0.028491438956989367,-0.09955494215565623,0.037458309123873657,False,False
G_res_N3,1.5,path_eff,plain,pooled,1447,0.002961788621290027,-0.03519700769263123,0.04301847386309038,False,False
G_res_N3,1.5,n_cross,plain,discovery,1137,-0.005093500092284151,-0.05192157493455789,0.035391676041735515,False,False
G_res_N3,1.5,n_cross,plain,replication,396,-0.006937032387145993,-0.071516310471158,0.06314102521468336,False,False
G_res_N3,1.5,n_cross,plain,pooled,1533,-0.005586393294475893,-0.04476520515838174,0.029991106149078225,False,False
G_res_N3,1.5,rv60,plain,discovery,1082,0.09131984060647823,0.0426642342985042,0.1395520379463374,False,True
G_res_N3,1.5,rv60,plain,replication,336,0.005780503848080001,-0.07136193310443324,0.08151144543991812,False,False
G_res_N3,1.5,rv60,plain,pooled,1418,0.07233991623592251,0.031867940923856065,0.11598704394739683,False,True
G_res_N3,1.5,accel,plain,discovery,1082,0.04414992863230114,-0.003689601750468782,0.09236295315466407,False,False
G_res_N3,1.5,accel,plain,replication,343,-0.033963179679304414,-0.09886531379702479,0.039562912505554236,False,False
G_res_N3,1.5,accel,plain,pooled,1425,0.02628148257926471,-0.01426870865199812,0.06528228239814393,False,False
G_res_N3,1.5,fav_share,plain,discovery,1082,-0.03163180072408078,-0.07839975519834076,0.01381768126405451,False,False
G_res_N3,1.5,fav_share,plain,replication,369,-0.011930479317373267,-0.09283570594615921,0.0600803544190658,False,False
G_res_N3,1.5,fav_share,plain,pooled,1451,-0.02684953692338681,-0.06948170994006854,0.013292028786258913,False,False
G_res_N3,1.5,tod_min,plain,discovery,1085,0.0608305066204183,0.018466600224412783,0.10087024318246268,False,True
G_res_N3,1.5,tod_min,plain,replication,343,0.06383896103783587,0.0003077116996927489,0.13299690578769519,False,True
G_res_N3,1.5,tod_min,plain,pooled,1428,0.061716159968942946,0.02769333957484502,0.09833401374927511,False,True
G_res_N3,2.0,time_to_anchor_s,tod_stratified,discovery,1116,-0.06828056910117976,-0.11721795211814226,-0.019528314205833487,True,True
G_res_N3,2.0,time_to_anchor_s,plain,discovery,1116,-0.06731637011819117,-0.11439206032639541,-0.021221300894831624,True,True
G_res_N3,2.0,time_to_anchor_s,tod_stratified_excl_last_hour,discovery,1078,-0.07179676252427696,-0.12002867170086998,-0.022203399702328583,True,True
G_res_N3,2.0,time_to_anchor_s,tod_stratified,replication,353,-0.028417758297328868,-0.10860447289590529,0.0478203323202521,True,False
G_res_N3,2.0,time_to_anchor_s,plain,replication,353,-0.018581772438366718,-0.09738870605951594,0.058804415434779746,True,False
G_res_N3,2.0,time_to_anchor_s,tod_stratified_excl_last_hour,replication,349,-0.023679388222109157,-0.1035663427457862,0.05465318845344255,True,False
G_res_N3,2.0,time_to_anchor_s,tod_stratified,pooled,1469,-0.05882008793384295,-0.09843509046288655,-0.02126073976234861,True,True
G_res_N3,2.0,time_to_anchor_s,plain,pooled,1469,-0.05561037259677767,-0.09355740254766745,-0.018209293446415406,True,True
G_res_N3,2.0,time_to_anchor_s,tod_stratified_excl_last_hour,pooled,1427,-0.06009038331431118,-0.10029285073064517,-0.021662569210484775,True,True
G_res_N3,2.0,pullback_from_mfe,plain,discovery,1116,-0.0011480734767025094,-0.05460513697244335,0.05116296076052737,True,False
G_res_N3,2.0,pullback_from_mfe,plain,replication,372,-0.01638010647544546,-0.09679140145027637,0.0638899527507632,True,False
G_res_N3,2.0,pullback_from_mfe,plain,pooled,1488,-0.004526452015068976,-0.04809661956222475,0.03957704034162767,True,False
G_res_N3,2.0,mae_before,plain,discovery,1116,0.016269041218637995,-0.030233978713550835,0.06311971514910866,True,False
G_res_N3,2.0,mae_before,plain,replication,377,-0.0035530568700354904,-0.0796345014004313,0.07594038343482745,True,False
G_res_N3,2.0,mae_before,plain,pooled,1493,0.011364992498636118,-0.02781985395879714,0.053120733573418795,True,False
G_res_N3,2.0,ret30,plain,discovery,1116,0.10724686379928315,0.060414962461985924,0.1540570946744761,True,True
G_res_N3,2.0,ret30,plain,replication,374,0.048024429448563485,-0.04986261161070477,0.1480081414318258,True,False
G_res_N3,2.0,ret30,plain,pooled,1490,0.09284926855084172,0.05325924075428562,0.13516325993046469,True,True
G_res_N3,2.0,ret15,plain,discovery,1116,0.09103382616487454,0.04615759668766222,0.13800355760891486,False,True
G_res_N3,2.0,ret15,plain,replication,356,0.07127861089187056,-0.023680652256799068,0.16029495992288958,False,False
G_res_N3,2.0,ret15,plain,pooled,1472,0.08635651792455791,0.045988321946816985,0.12652146366681266,False,True
G_res_N3,2.0,ret60,plain,discovery,1116,0.09909834229390681,0.0543813888419316,0.14282232279805152,False,True
G_res_N3,2.0,ret60,plain,replication,353,0.012508254944913344,-0.07346818693205466,0.09921982334580254,False,False
G_res_N3,2.0,ret60,plain,pooled,1469,0.07863950855612,0.040269336399264145,0.12027886179550826,False,True
G_res_N3,2.0,path_eff,plain,discovery,1117,0.04729512706702317,-0.00042774995040798625,0.09505729986845746,False,False
G_res_N3,2.0,path_eff,plain,replication,355,0.021222718253968254,-0.04480670409200701,0.08552173935271022,False,False
G_res_N3,2.0,path_eff,plain,pooled,1472,0.04106026635307844,0.004335906411156816,0.07931405653952171,False,False
G_res_N3,2.0,n_cross,plain,discovery,1139,-0.02088574514623137,-0.06827057658737275,0.018274708521053114,False,False
G_res_N3,2.0,n_cross,plain,replication,391,-0.02837024716072643,-0.08915278736842165,0.03458113567850848,False,False
G_res_N3,2.0,n_cross,plain,pooled,1530,-0.022893762318305,-0.0614285982074263,0.012821242528956204,False,False
G_res_N3,2.0,rv60,plain,discovery,1116,0.10612679211469533,0.056479986511020125,0.15182868825411194,False,True
G_res_N3,2.0,rv60,plain,replication,377,0.0025780453077184633,-0.08922730438468991,0.08943038554037278,False,False
G_res_N3,2.0,rv60,plain,pooled,1493,0.08038784262560544,0.04075220720728176,0.11847580456534397,False,True
G_res_N3,2.0,accel,plain,discovery,1116,0.06714829749103943,0.022386435062411496,0.11028960350474283,False,True
G_res_N3,2.0,accel,plain,replication,356,0.08013613373102295,-0.011702027043403824,0.15903953246792438,False,False
G_res_N3,2.0,accel,plain,pooled,1472,0.07034086870840602,0.030385840283946024,0.10754610507396117,False,True
G_res_N3,2.0,fav_share,plain,discovery,1116,-0.010164650537634407,-0.05698550058841434,0.035818035841644044,False,False
G_res_N3,2.0,fav_share,plain,replication,369,0.005393162959039548,-0.07827540828135433,0.08400154446509822,False,False
G_res_N3,2.0,fav_share,plain,pooled,1485,-0.006485544217687076,-0.04917214518689514,0.03456722248208172,False,False
G_res_N3,2.0,tod_min,plain,discovery,1118,0.055373261444225406,0.012767747013596854,0.09466435778399018,False,True
G_res_N3,2.0,tod_min,plain,replication,353,0.08125250883108541,0.020978502919869906,0.14995162666340864,False,True
G_res_N3,2.0,tod_min,plain,pooled,1471,0.06182296808388702,0.02861258749687004,0.09776942252774286,False,True
G_raw,1.0,time_to_anchor_s,tod_stratified,discovery,1119,-0.051399787258879344,-0.09982880177081681,-0.004449781229547739,True,True
G_raw,1.0,time_to_anchor_s,plain,discovery,1119,-0.047361662162421186,-0.09462290961608985,0.0006088757235766501,True,False
G_raw,1.0,time_to_anchor_s,tod_stratified_excl_last_hour,discovery,1096,-0.051236206115710906,-0.0995710524167276,-0.0010963542842463967,True,True
G_raw,1.0,time_to_anchor_s,tod_stratified,replication,348,-0.06267607530189236,-0.15741298767372564,0.036731460890230966,True,False
G_raw,1.0,time_to_anchor_s,plain,replication,348,-0.04832516880709652,-0.13715603384396297,0.04423697747032789,True,False
G_raw,1.0,time_to_anchor_s,tod_stratified_excl_last_hour,replication,344,-0.058972653885669114,-0.15521519350143212,0.03964024142042326,True,False
G_raw,1.0,time_to_anchor_s,tod_stratified,pooled,1467,-0.05329838593323858,-0.09634205538494756,-0.01080946924921286,True,True
G_raw,1.0,time_to_anchor_s,plain,pooled,1467,-0.04788096211755086,-0.09140092269450345,-0.005309457155118195,True,False
G_raw,1.0,time_to_anchor_s,tod_stratified_excl_last_hour,pooled,1440,-0.0522669874901722,-0.09626310911321781,-0.010170710272042445,True,True
G_raw,1.0,pullback_from_mfe,plain,discovery,1116,-0.01612903225806453,-0.06234231460044286,0.03426211298960569,True,False
G_raw,1.0,pullback_from_mfe,plain,replication,378,-0.027380952380952395,-0.10606124980454083,0.04898747512189869,True,False
G_raw,1.0,pullback_from_mfe,plain,pooled,1494,-0.018078512396694224,-0.057100798084444106,0.023124352871678334,True,False
G_raw,1.0,mae_before,plain,discovery,1116,0.02867383512544802,-0.018248612960640967,0.07457968582708929,True,False
G_raw,1.0,mae_before,plain,replication,379,0.0010590858416945348,-0.08096772426351967,0.08325996959153371,True,False
G_raw,1.0,mae_before,plain,pooled,1495,0.02146311429931666,-0.017102229148679426,0.0619215199686525,True,False
G_raw,1.0,ret30,plain,discovery,1116,0.06810035842293907,0.02107113473781579,0.11208082889179038,True,True
G_raw,1.0,ret30,plain,replication,362,0.05345825296224854,-0.015315710870866193,0.1226888135142325,True,False
G_raw,1.0,ret30,plain,pooled,1478,0.06445905926695128,0.025650529920286547,0.09985900388666087,True,True
G_raw,1.0,ret15,plain,discovery,1116,0.08422939068100357,0.038123413523226485,0.13342098441085593,False,True
G_raw,1.0,ret15,plain,replication,357,0.059312953041285844,-0.03144969248855496,0.14561817940961438,False,False
G_raw,1.0,ret15,plain,pooled,1473,0.07859671768393878,0.034099074470500576,0.12046400083746109,False,True
G_raw,1.0,ret60,plain,discovery,1116,0.05017921146953405,0.00654522887413196,0.09291057114842272,False,True
G_raw,1.0,ret60,plain,replication,349,0.047398502167914865,-0.03868336818491788,0.1347019677727479,False,False
G_raw,1.0,ret60,plain,pooled,1465,0.049417575249277784,0.010224979813081314,0.08663351842717283,False,False
G_raw,1.0,path_eff,plain,discovery,1117,0.025384551266021627,-0.019897550926708734,0.07330409756301554,False,False
G_raw,1.0,path_eff,plain,replication,353,0.023538908621246357,-0.05643655168476606,0.10316457018809232,False,False
G_raw,1.0,path_eff,plain,pooled,1470,0.025587514744578543,-0.012758641589343585,0.06583538742897095,False,False
G_raw,1.0,n_cross,plain,discovery,1134,-0.015251658641404096,-0.060872608648300124,0.025674905617590598,False,False
G_raw,1.0,n_cross,plain,replication,381,-0.029156772875365833,-0.10070104012373694,0.04305070529643325,False,False
G_raw,1.0,n_cross,plain,pooled,1515,-0.019623579768986238,-0.05590674109726559,0.013976092116105973,False,False
G_raw,1.0,rv60,plain,discovery,1116,0.1129032258064516,0.068151099237921,0.15475682458810278,False,True
G_raw,1.0,rv60,plain,replication,355,0.05416666666666667,-0.027119780686021895,0.1336283734428519,False,False
G_raw,1.0,rv60,plain,pooled,1471,0.09959419517843204,0.05971193745693798,0.13671592336336374,False,True
G_raw,1.0,accel,plain,discovery,1116,0.07347670250896057,0.02480027963632823,0.123321029386031,False,True
G_raw,1.0,accel,plain,replication,364,0.046370657558694094,-0.04325308670925134,0.1296860562388095,False,False
G_raw,1.0,accel,plain,pooled,1480,0.0681566799213858,0.026209929831059475,0.10854650753986282,False,True
G_raw,1.0,fav_share,plain,discovery,1114,-0.016019855595667876,-0.061310404184815336,0.03201664304570257,False,False
G_raw,1.0,fav_share,plain,replication,367,-0.0027665397429795517,-0.08802170123971614,0.08198421977708582,False,False
G_raw,1.0,fav_share,plain,pooled,1481,-0.012560421720810622,-0.052527450799128975,0.025902528945746003,False,False
G_raw,1.0,tod_min,plain,discovery,1116,0.045710908693808866,0.003544317166100186,0.08700134634205707,False,False
G_raw,1.0,tod_min,plain,replication,349,0.06958949096880132,0.013007386384153526,0.13606772470144562,False,True
G_raw,1.0,tod_min,plain,pooled,1465,0.05132926774717819,0.017823346786839084,0.08927673054883728,False,True
G_raw,1.5,time_to_anchor_s,tod_stratified,discovery,1115,-0.1001988621357692,-0.14873350740514596,-0.051779546419220425,True,True
G_raw,1.5,time_to_anchor_s,plain,discovery,1115,-0.09834108736639577,-0.14635037550445396,-0.05172760126936433,True,True
G_raw,1.5,time_to_anchor_s,tod_stratified_excl_last_hour,discovery,1085,-0.10196057841961402,-0.1534176288720115,-0.050832657393292895,True,True
G_raw,1.5,time_to_anchor_s,tod_stratified,replication,358,-0.06629932568636202,-0.14019656426546118,0.008419040519625545,True,False
G_raw,1.5,time_to_anchor_s,plain,replication,358,-0.058908045977011485,-0.12452242049874171,0.010281664589577482,True,False
G_raw,1.5,time_to_anchor_s,tod_stratified_excl_last_hour,replication,354,-0.06205075332351887,-0.13604793709168012,0.014053138469460373,True,False
G_raw,1.5,time_to_anchor_s,tod_stratified,pooled,1473,-0.092803203579234,-0.1311699852565441,-0.05333550004523805,True,True
G_raw,1.5,time_to_anchor_s,plain,pooled,1473,-0.08897480144244596,-0.12668081060205352,-0.05127478578596104,True,True
G_raw,1.5,time_to_anchor_s,tod_stratified_excl_last_hour,pooled,1439,-0.09287117259497607,-0.1317647805660702,-0.052620082228172674,True,True
G_raw,1.5,pullback_from_mfe,plain,discovery,1116,0.07168458781362005,0.028483210848444445,0.11517098340009914,True,True
G_raw,1.5,pullback_from_mfe,plain,replication,369,0.03841402435437377,-0.04123363508883823,0.11928071531520075,True,False
G_raw,1.5,pullback_from_mfe,plain,pooled,1485,0.06357026760318105,0.02331276917982994,0.10145849012045069,True,True
G_raw,1.5,mae_before,plain,discovery,1116,0.02867383512544802,-0.016409080248736024,0.07569656088554251,True,False
G_raw,1.5,mae_before,plain,replication,376,0.003854875283446718,-0.07275979823256407,0.0874554200172641,True,False
G_raw,1.5,mae_before,plain,pooled,1492,0.02265065090969212,-0.018166928156936202,0.06477785272744602,True,False
G_raw,1.5,ret30,plain,discovery,1116,0.12903225806451613,0.08367897633523783,0.17620761796200352,True,True
G_raw,1.5,ret30,plain,replication,353,0.09923386830460341,0.02063536911302306,0.1744611842143599,True,True
G_raw,1.5,ret30,plain,pooled,1469,0.1226764694961197,0.08477473345779075,0.16022926959390596,True,True
G_raw,1.5,ret15,plain,discovery,1116,0.10752688172043012,0.057999147103980256,0.15604564784766983,False,True
G_raw,1.5,ret15,plain,replication,357,0.020381919886838545,-0.059598110493722,0.10728345925526174,False,False
G_raw,1.5,ret15,plain,pooled,1473,0.0864188186295867,0.04793015646250936,0.12757317130626766,False,True
G_raw,1.5,ret60,plain,discovery,1116,0.10394265232974911,0.055115574142543644,0.15332040948923906,False,True
G_raw,1.5,ret60,plain,replication,358,0.057518796992481205,-0.01486650628320238,0.12492564118488739,False,False
G_raw,1.5,ret60,plain,pooled,1474,0.09329930319235133,0.052721927311210615,0.1296399358593994,False,True
G_raw,1.5,path_eff,plain,discovery,1116,0.05376344086021506,0.00661541871830724,0.10408766418880246,False,True
G_raw,1.5,path_eff,plain,replication,373,0.01696279684894486,-0.04264298922188197,0.07407423016286141,False,False
G_raw,1.5,path_eff,plain,pooled,1489,0.04455870679079165,0.0053409766887097445,0.08399179852680892,False,False
G_raw,1.5,n_cross,plain,discovery,1174,-0.02845641107918495,-0.07303618095547545,0.009643240005392932,False,False
G_raw,1.5,n_cross,plain,replication,406,-0.03280916326926811,-0.09450884409167366,0.03204810053214307,False,False
G_raw,1.5,n_cross,plain,pooled,1580,-0.029586131641411606,-0.06575053063071126,0.004901040840660922,False,False
G_raw,1.5,rv60,plain,discovery,1116,0.15232974910394265,0.10167987423417023,0.20415533973757277,False,True
G_raw,1.5,rv60,plain,replication,347,0.06356104848567162,-0.022175055679237138,0.14676402011767864,False,False
G_raw,1.5,rv60,plain,pooled,1463,0.13228002290239166,0.0916309818989817,0.17757911697997905,False,True
G_raw,1.5,accel,plain,discovery,1116,0.06451612903225806,0.01648935278145274,0.1100905548699666,False,True
G_raw,1.5,accel,plain,replication,346,0.002252252252252257,-0.07458837877293233,0.08565367793308964,False,False
G_raw,1.5,accel,plain,pooled,1462,0.050526852226568934,0.009710241686233476,0.08827580966884366,False,True
G_raw,1.5,fav_share,plain,discovery,1114,-0.02626930713493722,-0.07197820593608678,0.021013358773113812,False,False
G_raw,1.5,fav_share,plain,replication,377,0.0026214905851843495,-0.07851880832260344,0.07773457549724232,False,False
G_raw,1.5,fav_share,plain,pooled,1491,-0.019232430253649263,-0.0599404114362395,0.020473322187987218,False,False
G_raw,1.5,tod_min,plain,discovery,1113,0.044144144144144165,0.002808929884055684,0.08575413739907929,False,False
G_raw,1.5,tod_min,plain,replication,353,0.06879173086800207,0.011995637846389146,0.13519168980774274,False,True
G_raw,1.5,tod_min,plain,pooled,1466,0.05008142792000519,0.01675095961399294,0.08777613290411714,False,True
G_raw,2.0,time_to_anchor_s,tod_stratified,discovery,1116,-0.15216264549935304,-0.19997042468165102,-0.10489021878540225,True,True
G_raw,2.0,time_to_anchor_s,plain,discovery,1116,-0.15110483042137718,-0.1973395987155104,-0.10594360527299426,True,True
G_raw,2.0,time_to_anchor_s,tod_stratified_excl_last_hour,discovery,1078,-0.15280696198957933,-0.20194408983969311,-0.10254014548913112,True,True
G_raw,2.0,time_to_anchor_s,tod_stratified,replication,353,-0.11529636364953669,-0.1929267029109956,-0.03809293422849868,True,True
G_raw,2.0,time_to_anchor_s,plain,replication,353,-0.1067668207498716,-0.18322866597480159,-0.028174723459645626,True,True
G_raw,2.0,time_to_anchor_s,tod_stratified_excl_last_hour,replication,349,-0.11123182298956709,-0.18901299504531477,-0.03229939532162768,True,True
G_raw,2.0,time_to_anchor_s,tod_stratified,pooled,1469,-0.14339946297237646,-0.18289309633985748,-0.10477778790993629,True,True
G_raw,2.0,time_to_anchor_s,plain,pooled,1469,-0.1404545825270073,-0.1791892244125654,-0.10261468055573347,True,True
G_raw,2.0,time_to_anchor_s,tod_stratified_excl_last_hour,pooled,1427,-0.1426789106597893,-0.18293500221482528,-0.10400266101690878,True,True
G_raw,2.0,pullback_from_mfe,plain,discovery,1116,0.04480286738351255,-0.006921332763998709,0.09819628599847433,True,False
G_raw,2.0,pullback_from_mfe,plain,replication,372,0.01973055193394177,-0.062178831227054594,0.1016280585595698,True,False
G_raw,2.0,pullback_from_mfe,plain,pooled,1488,0.03908176816543349,-0.006014885098604839,0.08421374679324767,True,False
G_raw,2.0,mae_before,plain,discovery,1116,0.02329749103942652,-0.02442091259106599,0.0697621521713427,True,False
G_raw,2.0,mae_before,plain,replication,377,-0.005858824854937744,-0.08230830658038199,0.07365425944875098,True,False
G_raw,2.0,mae_before,plain,pooled,1493,0.016101013581416718,-0.02505064000958289,0.057496547606324916,True,False
G_raw,2.0,ret30,plain,discovery,1116,0.15591397849462363,0.10929975117900001,0.20434104734637062,True,True
G_raw,2.0,ret30,plain,replication,374,0.0966751621872104,-0.0012182534566575036,0.19234578420535492,True,False
G_raw,2.0,ret30,plain,pooled,1490,0.14156917617529535,0.09869329967570573,0.18461463316834034,True,True
G_raw,2.0,ret15,plain,discovery,1116,0.12544802867383512,0.07901195590479812,0.17499199720517075,False,True
G_raw,2.0,ret15,plain,replication,356,0.11273875295974746,0.02053580052209016,0.20041745454084747,False,True
G_raw,2.0,ret15,plain,pooled,1472,0.12248217143848755,0.08153802406942996,0.16260390203342864,False,True
G_raw,2.0,ret60,plain,discovery,1116,0.16129032258064518,0.11731165396945728,0.20485335747244937,False,True
G_raw,2.0,ret60,plain,replication,353,0.08649571548224985,-0.0017260757396372315,0.1671813052236879,False,False
G_raw,2.0,ret60,plain,pooled,1469,0.1437261300011124,0.10567218824743772,0.18326784947047725,False,True
G_raw,2.0,path_eff,plain,discovery,1117,0.11312443495489258,0.06425716723993324,0.1600988942639013,False,True
G_raw,2.0,path_eff,plain,replication,355,0.08920634920634922,0.025360990149139048,0.1509871896975693,False,True
G_raw,2.0,path_eff,plain,pooled,1472,0.10741996761967706,0.07048334686191587,0.14548636288117997,False,True
G_raw,2.0,n_cross,plain,discovery,1139,-0.04365609348914859,-0.0914003671189216,-0.0035944172951083812,False,False
G_raw,2.0,n_cross,plain,replication,391,-0.05029570314544408,-0.11239486236437457,0.013812507175183224,False,False
G_raw,2.0,n_cross,plain,pooled,1530,-0.04548534121704854,-0.08276670538583406,-0.010083095771131364,False,False
G_raw,2.0,rv60,plain,discovery,1116,0.1827956989247312,0.13622476811917597,0.2297899832586008,False,True
G_raw,2.0,rv60,plain,replication,377,0.07486115833616686,-0.01687112970940145,0.15816102529325735,False,False
G_raw,2.0,rv60,plain,pooled,1493,0.15602076758189087,0.1157601537629888,0.1928081209236762,False,True
G_raw,2.0,accel,plain,discovery,1116,0.08064516129032259,0.03750864606659799,0.1250607420820716,False,True
G_raw,2.0,accel,plain,replication,356,0.10302054729665751,0.011883595966079666,0.1787863263984899,False,True
G_raw,2.0,accel,plain,pooled,1472,0.08611672620201405,0.04719751275195874,0.12290197610167053,False,True
G_raw,2.0,fav_share,plain,discovery,1116,-0.016129032258064502,-0.06302911062290126,0.030851474370319768,False,False
G_raw,2.0,fav_share,plain,replication,369,0.002383474576271194,-0.081671359147093,0.08011296093102141,False,False
G_raw,2.0,fav_share,plain,pooled,1485,-0.011755102040816342,-0.05377953854303772,0.029302634446396754,False,False
G_raw,2.0,tod_min,plain,discovery,1118,0.04495122762999565,0.003244056364319164,0.08629747920175172,False,False
G_raw,2.0,tod_min,plain,replication,353,0.07363519588953114,0.016686130274991325,0.13939711762956145,False,True
G_raw,2.0,tod_min,plain,pooled,1471,0.052074436421047206,0.019734000240307314,0.08919304033086471,False,True
