regime_start_ns,elapsed_s,alive,mfe,mae,cur,fav_share,mfe_rate,mae_rate,d_mfe,d_mae,fav_expand_adv_stall,adv_expand_fav_stall,aligned_5m,trans_5m,s_since_trans_5m,aligned_15m,trans_15m,s_since_trans_15m,aligned_1h,trans_1h,s_since_trans_1h,n_htf_aligned
1673297220000000000,180,1,1.6919279508511913,0.6966762150563729,0.8210826820307251,0.7083333333333334,0.5639759836170638,0.23222540501879096,0.0,0.5722697480820206,0,1,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1673297220000000000,285,1,1.6919279508511913,0.6966762150563729,-0.049762586789740916,0.7083333333333334,0.356195358073935,0.14666867685397325,0.0,0.0,0,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1673298840000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,
1673298840000000000,30,1,0.16111876773886602,0.1288950141910928,-0.0322237535477732,0.5555555555555555,0.32223753547773204,0.2577900283821856,0.16111876773886602,0.1288950141910928,0,0,,,,,,,,,,
1673298840000000000,60,1,0.16111876773886602,0.38668504257327846,-0.38668504257327846,0.2941176470588235,0.16111876773886602,0.38668504257327846,0.0,0.2577900283821857,0,1,,,,,,,,,,
1673298840000000000,120,1,0.16111876773886602,0.7411463315987837,-0.6122513174076909,0.17857142857142858,0.08055938386943301,0.37057316579939187,0.0,0.3544612890255053,0,1,,,,,,,,,,
1673298840000000000,180,1,0.16111876773886602,0.9022650993376498,-0.5800275638599177,0.1515151515151515,0.05370625591295534,0.3007550331125499,0.0,0.16111876773886602,0,1,,,,,,,,,,
1673298840000000000,285,1,0.16111876773886602,0.9022650993376498,-0.7733700851465569,0.1515151515151515,0.03391974057660337,0.1899505472289789,0.0,0.0,0,0,,,,,,,,,,
1673361120000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1.0,0.0,,1.0,0.0,,0.0,0.0,,2.0
1673361120000000000,30,1,0.7369004077271666,0.3684502038635833,0.5710978159885541,0.6666666666666666,1.4738008154543332,0.7369004077271666,0.7369004077271666,0.3684502038635833,0,0,1.0,0.0,,1.0,0.0,,0.0,0.0,,2.0
1673361120000000000,60,1,0.8658579790794207,0.4789852650226583,0.40529522424994163,0.6438356164383562,0.8658579790794207,0.4789852650226583,0.12895757135225416,0.11053506115907502,0,0,1.0,0.0,,1.0,0.0,,0.0,0.0,,2.0
1673361120000000000,120,1,2.3765038149201123,0.4789852650226583,2.137011182408783,0.832258064516129,1.1882519074600562,0.23949263251132916,1.5106458358406916,0.0,1,0,1.0,0.0,,1.0,0.0,,0.0,0.0,,2.0
1673361120000000000,180,1,3.9792622017266996,0.4789852650226583,2.8370665697495916,0.8925619834710743,1.3264207339088998,0.15966175500755278,1.6027583868065873,0.0,1,0,1.0,0.0,,1.0,0.0,,0.0,0.0,,2.0
1673361120000000000,285,1,3.9792622017266996,0.4789852650226583,2.0817436518292456,0.8925619834710743,0.8377394108898315,0.1008390031626649,0.0,0.0,0,0,1.0,0.0,,1.0,0.0,,0.0,0.0,,2.0
1673361780000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673361780000000000,30,1,1.0835066985688857,0.02778222304022784,1.0835066985688857,0.975,2.1670133971377714,0.05556444608045568,1.0835066985688857,0.02778222304022784,0,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673361780000000000,60,1,1.222417813770025,0.02778222304022784,0.694555576005696,0.9777777777777777,1.222417813770025,0.02778222304022784,0.1389111152011393,0.0,1,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673361780000000000,120,1,1.222417813770025,0.02778222304022784,0.347277788002848,0.9777777777777777,0.6112089068850125,0.01389111152011392,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673361780000000000,180,1,1.708606716974012,0.44451556864364544,1.6391511593734425,0.7935483870967742,0.5695355723246707,0.14817185621454848,0.486188903203987,0.4167333456034176,0,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673361780000000000,285,1,3.5144512145888216,0.44451556864364544,2.083666728017088,0.887719298245614,0.7398844662292255,0.09358222497760957,1.8058444976148096,0.0,1,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673362440000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1.0,0.0,,1.0,0.0,,0.0,0.0,,2.0
1673362440000000000,30,1,0.19965957462070277,0.32576035859167296,-0.010508398664247513,0.38,0.39931914924140555,0.6515207171833459,0.19965957462070277,0.32576035859167296,0,0,1.0,0.0,,1.0,0.0,,0.0,0.0,,2.0
1673362440000000000,60,1,0.19965957462070277,0.3783023519129105,-0.367793953248663,0.3454545454545454,0.19965957462070277,0.3783023519129105,0.0,0.052541993321237546,0,1,1.0,0.0,,1.0,0.0,,0.0,0.0,,2.0
1673362440000000000,120,1,0.4623695412268906,0.5359283318766233,-0.09457558797822763,0.46315789473684205,0.2311847706134453,0.2679641659383116,0.26270996660618784,0.15762597996371275,0,0,1.0,0.0,,1.0,0.0,,0.0,0.0,,2.0
1673362440000000000,180,1,0.4623695412268906,0.5359283318766233,-0.13660918263521768,0.46315789473684205,0.15412318040896353,0.17864277729220776,0.0,0.0,0,0,1.0,0.0,,1.0,0.0,,0.0,0.0,,2.0
1673362440000000000,285,1,0.7145711091688309,0.5359283318766233,-0.4623695412268906,0.5714285714285714,0.15043602298291178,0.11282701723718384,0.2522015679419403,0.0,1,0,1.0,0.0,,1.0,0.0,,0.0,0.0,,2.0
1673362980000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673362980000000000,30,1,0.04360315993133728,0.6104442390387219,-0.5559402891245503,0.06666666666666668,0.08720631986267456,1.2208884780774438,0.04360315993133728,0.6104442390387219,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673362980000000000,60,1,0.04360315993133728,0.8611624086439112,-0.37062685941636686,0.04819277108433735,0.04360315993133728,0.8611624086439112,0.0,0.25071816960518933,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673362980000000000,120,1,0.04360315993133728,1.1445829481976035,-0.8284600386954083,0.03669724770642202,0.02180157996566864,0.5722914740988018,0.0,0.2834205395536923,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673362980000000000,180,1,0.04360315993133728,1.2317892680602782,-1.0355750483692603,0.034188034188034185,0.014534386643779094,0.4105964226867594,0.0,0.08720631986267469,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673362980000000000,285,1,0.04360315993133728,1.43890427773413,-1.057376628334929,0.029411764705882356,0.009179612617123639,0.30292721636508,0.0,0.20711500967385188,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673363340000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1673363340000000000,30,1,0.16118656058302527,0.21078242537780228,-0.17358552678171954,0.43333333333333335,0.32237312116605055,0.42156485075560457,0.16118656058302527,0.21078242537780228,0,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1673363340000000000,60,1,0.22318139157649655,0.6447462423321011,0.21078242537780228,0.2571428571428572,0.22318139157649655,0.6447462423321011,0.06199483099347128,0.4339638169542988,0,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1673363340000000000,120,1,0.5207565803451586,0.6447462423321011,0.0,0.4468085106382979,0.2603782901725793,0.32237312116605055,0.29757518876866207,0.0,1,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1673363340000000000,180,1,0.5207565803451586,0.6447462423321011,0.4959586479477701,0.4468085106382979,0.17358552678171954,0.21491541411070036,0.0,0.0,0,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1673363340000000000,285,1,2.269010814361048,0.6447462423321011,1.9590366593936919,0.7787234042553192,0.4776864872339049,0.13573605101728445,1.7482542340158895,0.0,1,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1673364060000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673364060000000000,30,1,0.6368890146273559,0.09287964796648941,-0.013268521138069915,0.8727272727272727,1.2737780292547118,0.18575929593297882,0.6368890146273559,0.09287964796648941,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673364060000000000,60,1,0.6368890146273559,0.2521019016233284,0.013268521138069915,0.7164179104477612,0.6368890146273559,0.2521019016233284,0.0,0.159222253656839,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673364060000000000,120,1,0.6368890146273559,0.2521019016233284,0.37151859186595765,0.7164179104477612,0.31844450731367796,0.1260509508116642,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673364060000000000,180,1,0.6368890146273559,0.2521019016233284,0.07961112682841949,0.7164179104477612,0.21229633820911864,0.08403396720777613,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673364060000000000,285,1,0.6368890146273559,0.9022594373887542,-0.7297686625938453,0.4137931034482758,0.13408189781628546,0.18994935523973774,0.0,0.6501575357654259,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673365860000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673365860000000000,30,1,1.2709909455832558,0.06435397192826611,0.8687786210315925,0.9518072289156626,2.5419818911665115,0.12870794385653223,1.2709909455832558,0.06435397192826611,0,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673365860000000000,60,1,1.7536457350452517,0.06435397192826611,1.4640528613680541,0.9646017699115044,1.7536457350452517,0.06435397192826611,0.4826547894619959,0.0,1,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673365860000000000,120,1,2.0593271017045156,0.06435397192826611,1.1101060157625904,0.9696969696969697,1.0296635508522578,0.032176985964133056,0.30568136665926393,0.0,1,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673365860000000000,180,1,2.0593271017045156,0.06435397192826611,1.4801413543501207,0.9696969696969697,0.6864423672348385,0.021451323976088704,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673365860000000000,285,1,2.0593271017045156,0.06435397192826611,1.4801413543501207,0.9696969696969697,0.43354254772726647,0.013548204616477077,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673367780000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673367780000000000,30,1,0.07892286488774579,0.5919214866580934,-0.37488360821679245,0.11764705882352941,0.15784572977549158,1.1838429733161868,0.07892286488774579,0.5919214866580934,0,0,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673367780000000000,60,1,0.07892286488774579,1.0654586759845681,-0.8681515137652036,0.06896551724137931,0.07892286488774579,1.0654586759845681,0.0,0.4735371893264747,0,1,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673367780000000000,120,1,0.07892286488774579,1.0654586759845681,-0.3354221757729196,0.06896551724137931,0.039461432443872894,0.5327293379922841,0.0,0.0,0,0,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673367780000000000,180,1,0.13811501355355513,1.0654586759845681,-0.019730716221936447,0.11475409836065574,0.046038337851185045,0.35515289199485606,0.05919214866580934,0.0,1,0,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673367780000000000,285,1,1.1838429733161868,1.0654586759845681,-0.0,0.5263157894736842,0.24923009964551301,0.22430708968096172,1.0457279597626317,0.0,1,0,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673369220000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673369220000000000,30,1,0.28045209542314686,0.24038751036269732,0.14022604771157343,0.5384615384615384,0.5609041908462937,0.48077502072539463,0.28045209542314686,0.24038751036269732,0,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673369220000000000,60,1,0.28045209542314686,0.40064585060449553,-0.3405489730138212,0.4117647058823529,0.28045209542314686,0.40064585060449553,0.0,0.16025834024179822,0,1,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673369220000000000,120,1,0.28045209542314686,1.1017760891623627,-0.4206781431347203,0.20289855072463767,0.14022604771157343,0.5508880445811813,0.0,0.7011302385578672,0,1,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673369220000000000,180,1,0.28045209542314686,1.1017760891623627,-0.040064585060449555,0.20289855072463767,0.09348403180771563,0.36725869638745423,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673369220000000000,285,1,0.40064585060449553,1.1017760891623627,-0.22035521783247256,0.2666666666666667,0.08434649486410432,0.2319528608762869,0.12019375518134867,0.0,1,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673370060000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1.0,0.0,,1.0,0.0,,0.0,0.0,,2.0
1673370060000000000,30,1,0.3125607116660292,0.2500485693328234,0.27088595011055866,0.5555555555555556,0.6251214233320584,0.5000971386656468,0.3125607116660292,0.2500485693328234,0,0,1.0,0.0,,1.0,0.0,,0.0,0.0,,2.0
1673370060000000000,60,1,0.3125607116660292,0.5417719002211173,-0.3333980924437645,0.36585365853658536,0.3125607116660292,0.5417719002211173,0.0,0.29172333088829394,0,1,1.0,0.0,,1.0,0.0,,0.0,0.0,,2.0
1673370060000000000,120,1,0.3125607116660292,0.8543326118871465,-0.8543326118871465,0.26785714285714285,0.1562803558330146,0.42716630594357324,0.0,0.31256071166602917,0,1,1.0,0.0,,1.0,0.0,,0.0,0.0,,2.0
1673370060000000000,180,1,0.3125607116660292,1.2085680851086462,-0.39591023477697035,0.20547945205479454,0.10418690388867641,0.40285602836954876,0.0,0.35423547322149973,0,1,1.0,0.0,,1.0,0.0,,0.0,0.0,,2.0
1673370060000000000,285,1,0.3125607116660292,1.2085680851086462,-0.37507285399923507,0.20547945205479454,0.0658022550875851,0.25443538633866236,0.0,0.0,0,0,1.0,0.0,,1.0,0.0,,0.0,0.0,,2.0
1673370540000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673370540000000000,30,1,0.5167270829804941,0.11233197456097699,0.44932789824390795,0.8214285714285714,1.0334541659609882,0.22466394912195398,0.5167270829804941,0.11233197456097699,0,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673370540000000000,60,1,0.5616598728048849,0.11233197456097699,0.35946231859512634,0.8333333333333334,0.5616598728048849,0.11233197456097699,0.04493278982439086,0.0,1,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673370540000000000,120,1,0.9435885863122067,0.11233197456097699,0.8087902168390343,0.8936170212765957,0.47179429315610333,0.056165987280488494,0.3819287135073217,0.0,1,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673370540000000000,180,1,0.9435885863122067,0.11233197456097699,0.7863238219268389,0.8936170212765957,0.31452952877073553,0.03744399152032566,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673370540000000000,285,1,2.269105886131735,0.11233197456097699,1.482782064204896,0.9528301886792453,0.47770650234352313,0.023648836749679367,1.3255172998195281,0.0,1,0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0
1673372760000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673372760000000000,30,1,0.02696188802368259,0.48531398442628665,-0.24265699221314332,0.052631578947368425,0.05392377604736518,0.9706279688525733,0.02696188802368259,0.48531398442628665,0,0,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673372760000000000,60,1,0.13480944011841295,0.48531398442628665,-0.18873321616577815,0.21739130434782608,0.13480944011841295,0.48531398442628665,0.10784755209473036,0.0,1,0,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673372760000000000,120,1,0.13480944011841295,0.6740472005920648,-0.45835209640260405,0.16666666666666666,0.06740472005920647,0.3370236002960324,0.0,0.18873321616577815,0,1,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673372760000000000,180,1,0.13480944011841295,0.6740472005920648,-0.3505045443078737,0.16666666666666666,0.04493648003947098,0.22468240019735494,0.0,0.0,0,0,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673372760000000000,285,1,0.13480944011841295,0.7010090886157474,-0.24265699221314332,0.16129032258064513,0.028380934761771146,0.14758086076121,0.0,0.0269618880236826,0,1,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673374500000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673374500000000000,30,1,1.1877764103716448,0.12182322157657896,1.065953188795066,0.9069767441860466,2.3755528207432897,0.24364644315315792,1.1877764103716448,0.12182322157657896,0,0,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673374500000000000,60,1,1.4314228535248028,0.12182322157657896,0.822306745641908,0.9215686274509804,1.4314228535248028,0.12182322157657896,0.24364644315315798,0.0,1,0,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673374500000000000,120,1,1.4314228535248028,0.12182322157657896,1.0050415780067765,0.9215686274509804,0.7157114267624014,0.06091161078828948,0.0,0.0,0,0,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673374500000000000,180,1,1.4618786589189476,0.12182322157657896,1.0050415780067765,0.9230769230769231,0.4872928863063159,0.04060774052552632,0.03045580539414483,0.0,1,0,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673374500000000000,285,1,1.9491715452252634,0.12182322157657896,1.4009670481306582,0.9411764705882353,0.4103519042579502,0.025646994016121888,0.48729288630631573,0.0,1,0,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673375040000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1.0,0.0,,0.0,0.0,,1.0,0.0,,2.0
1673375040000000000,30,1,0.5835152040414694,0.0,0.4862626700345578,1.0,1.1670304080829388,0.0,0.5835152040414694,0.0,1,0,1.0,0.0,,0.0,0.0,,1.0,0.0,,2.0
1673375040000000000,60,1,0.7131852493840182,0.0,0.09725253400691157,1.0,0.7131852493840182,0.0,0.12967004534254878,0.0,1,0,1.0,0.0,,0.0,0.0,,1.0,0.0,,2.0
1673375040000000000,120,1,0.7131852493840182,0.0,0.518680181370195,1.0,0.3565926246920091,0.0,0.0,0.0,0,0,1.0,0.0,,0.0,0.0,,1.0,0.0,,2.0
1673375040000000000,180,1,0.842855294726567,0.0,0.7456027607196554,1.0,0.28095176490885565,0.0,0.12967004534254878,0.0,1,0,1.0,0.0,,0.0,0.0,,1.0,0.0,,2.0
1673375040000000000,285,1,1.1346128967473017,0.0,0.6483502267127438,1.0,0.23886587299943193,0.0,0.29175760202073475,0.0,1,0,1.0,0.0,,0.0,0.0,,1.0,0.0,,2.0
1673376600000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1.0,0.0,,0.0,0.0,,1.0,0.0,,2.0
1673376600000000000,30,1,0.1863539480760787,0.4472494753825889,-0.4099786857673731,0.2941176470588235,0.3727078961521574,0.8944989507651778,0.1863539480760787,0.4472494753825889,0,0,1.0,0.0,,0.0,0.0,,1.0,0.0,,2.0
1673376600000000000,60,1,0.1863539480760787,0.5590618442282361,-0.33543710653694164,0.25,0.1863539480760787,0.5590618442282361,0.0,0.11181236884564721,0,1,1.0,0.0,,0.0,0.0,,1.0,0.0,,2.0
1673376600000000000,120,1,0.1863539480760787,0.8199573715347462,-0.33543710653694164,0.1851851851851852,0.09317697403803935,0.4099786857673731,0.0,0.2608955273065101,0,1,1.0,0.0,,0.0,0.0,,1.0,0.0,,2.0
1673376600000000000,180,1,0.1863539480760787,0.8199573715347462,-0.33543710653694164,0.1851851851851852,0.06211798269202623,0.2733191238449154,0.0,0.0,0,0,1.0,0.0,,0.0,0.0,,1.0,0.0,,2.0
1673376600000000000,285,1,0.1863539480760787,1.2299360573021194,-0.9690405299956093,0.13157894736842105,0.039232410121279725,0.2589339068004462,0.0,0.4099786857673732,0,1,1.0,0.0,,0.0,0.0,,1.0,0.0,,2.0
1673376960000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673376960000000000,30,1,0.186873159660448,0.8222419025059713,-0.747492638641792,0.18518518518518517,0.373746319320896,1.6444838050119426,0.186873159660448,0.8222419025059713,0,0,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673376960000000000,60,1,0.186873159660448,1.046489694098509,-0.8596165344380609,0.15151515151515152,0.186873159660448,1.046489694098509,0.0,0.2242477915925376,0,1,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673376960000000000,120,0,0.186873159660448,2.092979388197018,-1.8687315966044802,0.0819672131147541,0.093436579830224,1.046489694098509,0.0,1.046489694098509,0,1,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673376960000000000,180,0,0.186873159660448,2.6909734991104513,-2.616224235246272,0.06493506493506494,0.062291053220149335,0.8969911663701504,0.0,0.5979941109134335,0,1,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673376960000000000,285,0,0.186873159660448,4.484955831850752,-3.9617109848014977,0.04,0.039341717823252215,0.944201227758053,0.0,1.7939823327403008,0,1,0.0,0.0,,1.0,0.0,,0.0,0.0,,1.0
1673377080000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1.0,0.0,,0.0,0.0,,1.0,0.0,,2.0
1673377080000000000,30,1,0.4251793172344995,0.03543160976954162,0.21258965861724974,0.923076923076923,0.850358634468999,0.07086321953908324,0.4251793172344995,0.03543160976954162,0,0,1.0,0.0,,0.0,0.0,,1.0,0.0,,2.0
1673377080000000000,60,1,0.7794954149299157,0.14172643907816648,0.7086321953908324,0.8461538461538461,0.7794954149299157,0.14172643907816648,0.3543160976954162,0.10629482930862486,0,0,1.0,0.0,,0.0,0.0,,1.0,0.0,,2.0
1673377080000000000,120,1,2.4802126838679137,0.14172643907816648,2.161328195942039,0.9459459459459459,1.2401063419339569,0.07086321953908324,1.7007172689379981,0.0,1,0,1.0,0.0,,1.0,1.0,15.0,1.0,0.0,,3.0
1673377080000000000,180,1,2.4802126838679137,0.14172643907816648,2.3739178545592887,0.9459459459459459,0.8267375612893045,0.04724214635938883,0.0,0.0,0,0,1.0,0.0,,1.0,1.0,75.0,1.0,0.0,,3.0
1673377080000000000,285,1,3.3660029281064543,0.14172643907816648,2.5156442936374552,0.9595959595959596,0.7086321953908324,0.02983714506908768,0.8857902442385406,0.0,1,0,1.0,0.0,,1.0,1.0,180.0,1.0,0.0,,3.0
1673378640000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673378640000000000,30,1,0.18286922762013416,0.219443073144161,-0.18286922762013416,0.4545454545454546,0.3657384552402683,0.438886146288322,0.18286922762013416,0.219443073144161,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673378640000000000,60,1,0.18286922762013416,0.3657384552402683,-0.1097215365720805,0.3333333333333333,0.18286922762013416,0.3657384552402683,0.0,0.14629538209610732,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673378640000000000,120,1,1.2435107478169123,0.3657384552402683,0.8411984470526171,0.7727272727272727,0.6217553739084561,0.18286922762013416,1.060641520196778,0.0,1,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673378640000000000,180,1,1.2435107478169123,0.3657384552402683,0.4754599918123488,0.7727272727272727,0.4145035826056374,0.12191281841342277,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673378640000000000,285,1,1.2435107478169123,0.40231230076429514,-0.14629538209610732,0.7555555555555555,0.26179173638250786,0.08469732647669372,0.0,0.036573845524026816,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673379000000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1673379000000000000,30,1,0.18684511781590335,0.5231663298845294,-0.44842828275816804,0.26315789473684215,0.3736902356318067,1.0463326597690588,0.18684511781590335,0.5231663298845294,0,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1673379000000000000,60,1,0.18684511781590335,1.7563441074694914,-1.2705468011481427,0.09615384615384616,0.18684511781590335,1.7563441074694914,0.0,1.2331777775849622,0,1,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1673379000000000000,120,1,0.6352734005740713,1.7563441074694914,0.18684511781590335,0.265625,0.31763670028703567,0.8781720537347457,0.448428282758168,0.0,1,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1673379000000000000,180,1,1.0463326597690588,1.7563441074694914,0.44842828275816804,0.37333333333333335,0.3487775532563529,0.5854480358231638,0.4110592591949874,0.0,1,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1673379000000000000,285,1,1.0463326597690588,1.7563441074694914,-0.03736902356318067,0.37333333333333335,0.2202805599513808,0.3697566542041035,0.0,0.0,0,0,1.0,0.0,,1.0,0.0,,1.0,0.0,,3.0
1673379480000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673379480000000000,30,1,0.036216538348409696,0.6881142286197842,-0.6156811519229648,0.05,0.07243307669681939,1.3762284572395684,0.036216538348409696,0.6881142286197842,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673379480000000000,60,1,0.036216538348409696,0.7243307669681939,-0.5794646135745551,0.04761904761904762,0.036216538348409696,0.7243307669681939,0.0,0.036216538348409655,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673379480000000000,120,1,0.4345984601809163,0.7967638436650133,-0.28973230678727757,0.3529411764705882,0.21729923009045815,0.39838192183250665,0.3983819218325066,0.07243307669681942,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673379480000000000,180,1,0.4345984601809163,0.7967638436650133,0.18108269174204847,0.3529411764705882,0.14486615339363876,0.2655879478883378,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673379480000000000,285,1,0.7967638436650133,0.7967638436650133,-0.0,0.5,0.16773975656105544,0.16773975656105544,0.362165383484097,0.0,1,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
1673381700000000000,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,1.0,0.0,,1.0,0.0,,2.0
1673381700000000000,30,1,1.624215199554121,0.3248430399108242,1.417496901429051,0.8333333333333334,3.248430399108242,0.6496860798216484,1.624215199554121,0.3248430399108242,0,0,0.0,0.0,,1.0,0.0,,1.0,0.0,,2.0
